T3 - F | 1833 | Маркер иниц. срабатывание перехода | Маркер #106
P5 | 1834 | Маркер покинул позицию | Маркер #111
Q1 | 1834 | В очередь добавлен маркер | Маркер #111
T1 - Y | 1834 | Переход завершил работу | Маркер #111
Маркер #106 | 1842 | Session = -3,52841597003862
P1 | 1842 | Маркер покинул позицию | Маркер #106
P2 | 1842 | Позиция маркирована | Маркер #106
P3 | 1842 | Позиция маркирована | Маркер #106
T3 - F | 1842 | Переход завершил работу | Маркер #106
T2 - J | 1842 | Маркер иниц. срабатывание перехода | Маркер #112
T4 - X | 1842 | Маркер иниц. срабатывание перехода | Маркер #106
P3 | 1843 | Маркер покинул позицию | Маркер #106
P4 | 1843 | Позиция маркирована | Маркер #106
T4 - X | 1843 | Переход завершил работу | Маркер #106
P1 | 1843 | Позиция маркирована | Маркер #112
Q1 | 1843 | Маркер покинул очередь | Маркер #112
P2 | 1843 | Маркер покинул позицию | Маркер #106
T2 - J | 1843 | Переход завершил работу | Маркер #112
T1 - Y | 1843 | Маркер иниц. срабатывание перехода | Маркер #116
T3 - F | 1843 | Маркер иниц. срабатывание перехода | Маркер #112
P4 | 1843 | Маркер уничтожен из конечной позиции | Маркер #106
G1 | 1844 | Маркер покинул генератор | Маркер #116
Q1 | 1844 | В очередь добавлен маркер | Маркер #116
T1 - Y | 1844 | Переход завершил работу | Маркер #116
Маркер #112 | 1852 | Session = 4,68186817970127
P1 | 1852 | Маркер покинул позицию | Маркер #112
P2 | 1852 | Позиция маркирована | Маркер #112
P3 | 1852 | Позиция маркирована | Маркер #112
T3 - F | 1852 | Переход завершил работу | Маркер #112
T2 - J | 1852 | Маркер иниц. срабатывание перехода | Маркер #107
T4 - X | 1852 | Маркер иниц. срабатывание перехода | Маркер #112
P3 | 1853 | Маркер покинул позицию | Маркер #112
P5 | 1853 | Позиция маркирована | Маркер #112
T4 - X | 1853 | Переход завершил работу | Маркер #112
P1 | 1853 | Позиция маркирована | Маркер #107
Q1 | 1853 | Маркер покинул очередь | Маркер #107
P2 | 1853 | Маркер покинул позицию | Маркер #112
T2 - J | 1853 | Переход завершил работу | Маркер #107
T1 - Y | 1853 | Маркер иниц. срабатывание перехода | Маркер #112
T3 - F | 1853 | Маркер иниц. срабатывание перехода | Маркер #107
P5 | 1854 | Маркер покинул позицию | Маркер #112
Q1 | 1854 | В очередь добавлен маркер | Маркер #112
T1 - Y | 1854 | Переход завершил работу | Маркер #112
G1 | 1858 | Сгенерирован маркер | Маркер #117
Маркер #117 | 1858 | Session = 12,9587949672714
Маркер #107 | 1862 | Session = -8,69018645212054
P1 | 1862 | Маркер покинул позицию | Маркер #107
P2 | 1862 | Позиция маркирована | Маркер #107
P3 | 1862 | Позиция маркирована | Маркер #107
T3 - F | 1862 | Переход завершил работу | Маркер #107
T2 - J | 1862 | Маркер иниц. срабатывание перехода | Маркер #108
T4 - X | 1862 | Маркер иниц. срабатывание перехода | Маркер #107
P3 | 1863 | Маркер покинул позицию | Маркер #107
P4 | 1863 | Позиция маркирована | Маркер #107
T4 - X | 1863 | Переход завершил работу | Маркер #107
P1 | 1863 | Позиция маркирована | Маркер #108
Q1 | 1863 | Маркер покинул очередь | Маркер #108
P2 | 1863 | Маркер покинул позицию | Маркер #107
T2 - J | 1863 | Переход завершил работу | Маркер #108
T1 - Y | 1863 | Маркер иниц. срабатывание перехода | Маркер #117
T3 - F | 1863 | Маркер иниц. срабатывание перехода | Маркер #108
P4 | 1863 | Маркер уничтожен из конечной позиции | Маркер #107
G1 | 1864 | Маркер покинул генератор | Маркер #117
Q1 | 1864 | В очередь добавлен маркер | Маркер #117
T1 - Y | 1864 | Переход завершил работу | Маркер #117
Маркер #108 | 1872 | Session = -4,19207498151809
P1 | 1872 | Маркер покинул позицию | Маркер #108
P2 | 1872 | Позиция маркирована | Маркер #108
P3 | 1872 | Позиция маркирована | Маркер #108
T3 - F | 1872 | Переход завершил работу | Маркер #108
T2 - J | 1872 | Маркер иниц. срабатывание перехода | Маркер #113
T4 - X | 1872 | Маркер иниц. срабатывание перехода | Маркер #108
G1 | 1873 | Сгенерирован маркер | Маркер #118
Маркер #118 | 1873 | Session = 8,94112329930067
P3 | 1873 | Маркер покинул позицию | Маркер #108
P4 | 1873 | Позиция маркирована | Маркер #108
T4 - X | 1873 | Переход завершил работу | Маркер #108
P1 | 1873 | Позиция маркирована | Маркер #113
Q1 | 1873 | Маркер покинул очередь | Маркер #113
P2 | 1873 | Маркер покинул позицию | Маркер #108
T2 - J | 1873 | Переход завершил работу | Маркер #113
T1 - Y | 1873 | Маркер иниц. срабатывание перехода | Маркер #118
T3 - F | 1873 | Маркер иниц. срабатывание перехода | Маркер #113
P4 | 1873 | Маркер уничтожен из конечной позиции | Маркер #108
G1 | 1874 | Маркер покинул генератор | Маркер #118
Q1 | 1874 | В очередь добавлен маркер | Маркер #118
T1 - Y | 1874 | Переход завершил работу | Маркер #118
Маркер #113 | 1882 | Session = 1,59367916546762
P1 | 1882 | Маркер покинул позицию | Маркер #113
P2 | 1882 | Позиция маркирована | Маркер #113
P3 | 1882 | Позиция маркирована | Маркер #113
T3 - F | 1882 | Переход завершил работу | Маркер #113
T2 - J | 1882 | Маркер иниц. срабатывание перехода | Маркер #114
T4 - X | 1882 | Маркер иниц. срабатывание перехода | Маркер #113
P3 | 1883 | Маркер покинул позицию | Маркер #113
P5 | 1883 | Позиция маркирована | Маркер #113
T4 - X | 1883 | Переход завершил работу | Маркер #113
P1 | 1883 | Позиция маркирована | Маркер #114
Q1 | 1883 | Маркер покинул очередь | Маркер #114
P2 | 1883 | Маркер покинул позицию | Маркер #113
T2 - J | 1883 | Переход завершил работу | Маркер #114
T1 - Y | 1883 | Маркер иниц. срабатывание перехода | Маркер #113
T3 - F | 1883 | Маркер иниц. срабатывание перехода | Маркер #114
P5 | 1884 | Маркер покинул позицию | Маркер #113
Q1 | 1884 | В очередь добавлен маркер | Маркер #113
T1 - Y | 1884 | Переход завершил работу | Маркер #113
G1 | 1885 | Сгенерирован маркер | Маркер #119
Маркер #119 | 1885 | Session = 9,5553065603599
Маркер #114 | 1892 | Session = -3,28566632093862
P1 | 1892 | Маркер покинул позицию | Маркер #114
P2 | 1892 | Позиция маркирована | Маркер #114
P3 | 1892 | Позиция маркирована | Маркер #114
T3 - F | 1892 | Переход завершил работу | Маркер #114
T2 - J | 1892 | Маркер иниц. срабатывание перехода | Маркер #110
T4 - X | 1892 | Маркер иниц. срабатывание перехода | Маркер #114
P3 | 1893 | Маркер покинул позицию | Маркер #114
P4 | 1893 | Позиция маркирована | Маркер #114
T4 - X | 1893 | Переход завершил работу | Маркер #114
P1 | 1893 | Позиция маркирована | Маркер #110
Q1 | 1893 | Маркер покинул очередь | Маркер #110
P2 | 1893 | Маркер покинул позицию | Маркер #114
T2 - J | 1893 | Переход завершил работу | Маркер #110
T1 - Y | 1893 | Маркер иниц. срабатывание перехода | Маркер #119
T3 - F | 1893 | Маркер иниц. срабатывание перехода | Маркер #110
P4 | 1893 | Маркер уничтожен из конечной позиции | Маркер #114
G1 | 1894 | Маркер покинул генератор | Маркер #119
Q1 | 1894 | В очередь добавлен маркер | Маркер #119
T1 - Y | 1894 | Переход завершил работу | Маркер #119
G1 | 1901 | Сгенерирован маркер | Маркер #120
Маркер #120 | 1901 | Session = 6,36785584501922
Маркер #110 | 1902 | Session = -5,61190844234079
P1 | 1902 | Маркер покинул позицию | Маркер #110
P2 | 1902 | Позиция маркирована | Маркер #110
P3 | 1902 | Позиция маркирована | Маркер #110
T3 - F | 1902 | Переход завершил работу | Маркер #110
T2 - J | 1902 | Маркер иниц. срабатывание перехода | Маркер #115
T4 - X | 1902 | Маркер иниц. срабатывание перехода | Маркер #110
P3 | 1903 | Маркер покинул позицию | Маркер #110
P4 | 1903 | Позиция маркирована | Маркер #110
T4 - X | 1903 | Переход завершил работу | Маркер #110
P1 | 1903 | Позиция маркирована | Маркер #115
Q1 | 1903 | Маркер покинул очередь | Маркер #115
P2 | 1903 | Маркер покинул позицию | Маркер #110
T2 - J | 1903 | Переход завершил работу | Маркер #115
T1 - Y | 1903 | Маркер иниц. срабатывание перехода | Маркер #120
T3 - F | 1903 | Маркер иниц. срабатывание перехода | Маркер #115
P4 | 1903 | Маркер уничтожен из конечной позиции | Маркер #110
G1 | 1904 | Маркер покинул генератор | Маркер #120
Q1 | 1904 | В очередь добавлен маркер | Маркер #120
T1 - Y | 1904 | Переход завершил работу | Маркер #120
Маркер #115 | 1912 | Session = 1,8138526068069
P1 | 1912 | Маркер покинул позицию | Маркер #115
P2 | 1912 | Позиция маркирована | Маркер #115
P3 | 1912 | Позиция маркирована | Маркер #115
T3 - F | 1912 | Переход завершил работу | Маркер #115
T2 - J | 1912 | Маркер иниц. срабатывание перехода | Маркер #111
T4 - X | 1912 | Маркер иниц. срабатывание перехода | Маркер #115
P3 | 1913 | Маркер покинул позицию | Маркер #115
P5 | 1913 | Позиция маркирована | Маркер #115
T4 - X | 1913 | Переход завершил работу | Маркер #115
P1 | 1913 | Позиция маркирована | Маркер #111
Q1 | 1913 | Маркер покинул очередь | Маркер #111
P2 | 1913 | Маркер покинул позицию | Маркер #115
T2 - J | 1913 | Переход завершил работу | Маркер #111
T1 - Y | 1913 | Маркер иниц. срабатывание перехода | Маркер #115
T3 - F | 1913 | Маркер иниц. срабатывание перехода | Маркер #111
P5 | 1914 | Маркер покинул позицию | Маркер #115
Q1 | 1914 | В очередь добавлен маркер | Маркер #115
T1 - Y | 1914 | Переход завершил работу | Маркер #115
G1 | 1916 | Сгенерирован маркер | Маркер #121
Маркер #121 | 1916 | Session = 9,59562566597015
Маркер #111 | 1922 | Session = -8,31326308846474
P1 | 1922 | Маркер покинул позицию | Маркер #111
P2 | 1922 | Позиция маркирована | Маркер #111
P3 | 1922 | Позиция маркирована | Маркер #111
T3 - F | 1922 | Переход завершил работу | Маркер #111
T2 - J | 1922 | Маркер иниц. срабатывание перехода | Маркер #116
T4 - X | 1922 | Маркер иниц. срабатывание перехода | Маркер #111
P3 | 1923 | Маркер покинул позицию | Маркер #111
P4 | 1923 | Позиция маркирована | Маркер #111
T4 - X | 1923 | Переход завершил работу | Маркер #111
P1 | 1923 | Позиция маркирована | Маркер #116
Q1 | 1923 | Маркер покинул очередь | Маркер #116
P2 | 1923 | Маркер покинул позицию | Маркер #111
T2 - J | 1923 | Переход завершил работу | Маркер #116
T1 - Y | 1923 | Маркер иниц. срабатывание перехода | Маркер #121
T3 - F | 1923 | Маркер иниц. срабатывание перехода | Маркер #116
P4 | 1923 | Маркер уничтожен из конечной позиции | Маркер #111
G1 | 1924 | Маркер покинул генератор | Маркер #121
Q1 | 1924 | В очередь добавлен маркер | Маркер #121
T1 - Y | 1924 | Переход завершил работу | Маркер #121
G1 | 1929 | Сгенерирован маркер | Маркер #122
Маркер #122 | 1929 | Session = 14,7619075514376
Маркер #116 | 1932 | Session = 3,63046769192442
P1 | 1932 | Маркер покинул позицию | Маркер #116
P2 | 1932 | Позиция маркирована | Маркер #116
P3 | 1932 | Позиция маркирована | Маркер #116
T3 - F | 1932 | Переход завершил работу | Маркер #116
T2 - J | 1932 | Маркер иниц. срабатывание перехода | Маркер #112
T4 - X | 1932 | Маркер иниц. срабатывание перехода | Маркер #116
P3 | 1933 | Маркер покинул позицию | Маркер #116
P5 | 1933 | Позиция маркирована | Маркер #116
T4 - X | 1933 | Переход завершил работу | Маркер #116
P1 | 1933 | Позиция маркирована | Маркер #112
Q1 | 1933 | Маркер покинул очередь | Маркер #112
P2 | 1933 | Маркер покинул позицию | Маркер #116
T2 - J | 1933 | Переход завершил работу | Маркер #112
T1 - Y | 1933 | Маркер иниц. срабатывание перехода | Маркер #116
T3 - F | 1933 | Маркер иниц. срабатывание перехода | Маркер #112
P5 | 1934 | Маркер покинул позицию | Маркер #116
Q1 | 1934 | В очередь добавлен маркер | Маркер #116
T1 - Y | 1934 | Переход завершил работу | Маркер #116
Маркер #112 | 1942 | Session = -4,31813182029873
P1 | 1942 | Маркер покинул позицию | Маркер #112
P2 | 1942 | Позиция маркирована | Маркер #112
P3 | 1942 | Позиция маркирована | Маркер #112
T3 - F | 1942 | Переход завершил работу | Маркер #112
T2 - J | 1942 | Маркер иниц. срабатывание перехода | Маркер #117
T4 - X | 1942 | Маркер иниц. срабатывание перехода | Маркер #112
P3 | 1943 | Маркер покинул позицию | Маркер #112
P4 | 1943 | Позиция маркирована | Маркер #112
T4 - X | 1943 | Переход завершил работу | Маркер #112
P1 | 1943 | Позиция маркирована | Маркер #117
Q1 | 1943 | Маркер покинул очередь | Маркер #117
P2 | 1943 | Маркер покинул позицию | Маркер #112
T2 - J | 1943 | Переход завершил работу | Маркер #117
T1 - Y | 1943 | Маркер иниц. срабатывание перехода | Маркер #122
T3 - F | 1943 | Маркер иниц. срабатывание перехода | Маркер #117
P4 | 1943 | Маркер уничтожен из конечной позиции | Маркер #112
G1 | 1944 | Маркер покинул генератор | Маркер #122
Q1 | 1944 | В очередь добавлен маркер | Маркер #122
T1 - Y | 1944 | Переход завершил работу | Маркер #122
Маркер #117 | 1952 | Session = 3,95879496727139
P1 | 1952 | Маркер покинул позицию | Маркер #117
P2 | 1952 | Позиция маркирована | Маркер #117
P3 | 1952 | Позиция маркирована | Маркер #117
T3 - F | 1952 | Переход завершил работу | Маркер #117
T2 - J | 1952 | Маркер иниц. срабатывание перехода | Маркер #118
T4 - X | 1952 | Маркер иниц. срабатывание перехода | Маркер #117
P3 | 1953 | Маркер покинул позицию | Маркер #117
P5 | 1953 | Позиция маркирована | Маркер #117
T4 - X | 1953 | Переход завершил работу | Маркер #117
P1 | 1953 | Позиция маркирована | Маркер #118
Q1 | 1953 | Маркер покинул очередь | Маркер #118
P2 | 1953 | Маркер покинул позицию | Маркер #117
T2 - J | 1953 | Переход завершил работу | Маркер #118
T1 - Y | 1953 | Маркер иниц. срабатывание перехода | Маркер #117
T3 - F | 1953 | Маркер иниц. срабатывание перехода | Маркер #118
P5 | 1954 | Маркер покинул позицию | Маркер #117
Q1 | 1954 | В очередь добавлен маркер | Маркер #117
T1 - Y | 1954 | Переход завершил работу | Маркер #117
G1 | 1960 | Сгенерирован маркер | Маркер #123
Маркер #123 | 1960 | Session = 7,16174522181973
Маркер #118 | 1962 | Session = -0,0588767006993294
P1 | 1962 | Маркер покинул позицию | Маркер #118
P2 | 1962 | Позиция маркирована | Маркер #118
P3 | 1962 | Позиция маркирована | Маркер #118
T3 - F | 1962 | Переход завершил работу | Маркер #118
T2 - J | 1962 | Маркер иниц. срабатывание перехода | Маркер #113
T4 - X | 1962 | Маркер иниц. срабатывание перехода | Маркер #118
P3 | 1963 | Маркер покинул позицию | Маркер #118
P4 | 1963 | Позиция маркирована | Маркер #118
T4 - X | 1963 | Переход завершил работу | Маркер #118
P1 | 1963 | Позиция маркирована | Маркер #113
Q1 | 1963 | Маркер покинул очередь | Маркер #113
P2 | 1963 | Маркер покинул позицию | Маркер #118
T2 - J | 1963 | Переход завершил работу | Маркер #113
T1 - Y | 1963 | Маркер иниц. срабатывание перехода | Маркер #123
T3 - F | 1963 | Маркер иниц. срабатывание перехода | Маркер #113
P4 | 1963 | Маркер уничтожен из конечной позиции | Маркер #118
G1 | 1964 | Маркер покинул генератор | Маркер #123
Q1 | 1964 | В очередь добавлен маркер | Маркер #123
T1 - Y | 1964 | Переход завершил работу | Маркер #123
G1 | 1971 | Сгенерирован маркер | Маркер #124
Маркер #124 | 1971 | Session = 14,217826325912
Маркер #113 | 1972 | Session = -7,40632083453238
P1 | 1972 | Маркер покинул позицию | Маркер #113
P2 | 1972 | Позиция маркирована | Маркер #113
P3 | 1972 | Позиция маркирована | Маркер #113
T3 - F | 1972 | Переход завершил работу | Маркер #113
T2 - J | 1972 | Маркер иниц. срабатывание перехода | Маркер #119
T4 - X | 1972 | Маркер иниц. срабатывание перехода | Маркер #113
P3 | 1973 | Маркер покинул позицию | Маркер #113
P4 | 1973 | Позиция маркирована | Маркер #113
T4 - X | 1973 | Переход завершил работу | Маркер #113
P1 | 1973 | Позиция маркирована | Маркер #119
Q1 | 1973 | Маркер покинул очередь | Маркер #119
P2 | 1973 | Маркер покинул позицию | Маркер #113
T2 - J | 1973 | Переход завершил работу | Маркер #119
T1 - Y | 1973 | Маркер иниц. срабатывание перехода | Маркер #124
T3 - F | 1973 | Маркер иниц. срабатывание перехода | Маркер #119
P4 | 1973 | Маркер уничтожен из конечной позиции | Маркер #113
G1 | 1974 | Маркер покинул генератор | Маркер #124
Q1 | 1974 | В очередь добавлен маркер | Маркер #124
T1 - Y | 1974 | Переход завершил работу | Маркер #124
Маркер #119 | 1982 | Session = 0,555306560359895
P1 | 1982 | Маркер покинул позицию | Маркер #119
P2 | 1982 | Позиция маркирована | Маркер #119
P3 | 1982 | Позиция маркирована | Маркер #119
T3 - F | 1982 | Переход завершил работу | Маркер #119
T2 - J | 1982 | Маркер иниц. срабатывание перехода | Маркер #120
T4 - X | 1982 | Маркер иниц. срабатывание перехода | Маркер #119
P3 | 1983 | Маркер покинул позицию | Маркер #119
P5 | 1983 | Позиция маркирована | Маркер #119
T4 - X | 1983 | Переход завершил работу | Маркер #119
P1 | 1983 | Позиция маркирована | Маркер #120
Q1 | 1983 | Маркер покинул очередь | Маркер #120
P2 | 1983 | Маркер покинул позицию | Маркер #119
T2 - J | 1983 | Переход завершил работу | Маркер #120
T1 - Y | 1983 | Маркер иниц. срабатывание перехода | Маркер #119
T3 - F | 1983 | Маркер иниц. срабатывание перехода | Маркер #120
P5 | 1984 | Маркер покинул позицию | Маркер #119
Q1 | 1984 | В очередь добавлен маркер | Маркер #119
T1 - Y | 1984 | Переход завершил работу | Маркер #119
G1 | 1990 | Сгенерирован маркер | Маркер #125
Маркер #125 | 1990 | Session = 6,28287692321464
Маркер #120 | 1992 | Session = -2,63214415498078
P1 | 1992 | Маркер покинул позицию | Маркер #120
P2 | 1992 | Позиция маркирована | Маркер #120
P3 | 1992 | Позиция маркирована | Маркер #120
T3 - F | 1992 | Переход завершил работу | Маркер #120
T2 - J | 1992 | Маркер иниц. срабатывание перехода | Маркер #115
T4 - X | 1992 | Маркер иниц. срабатывание перехода | Маркер #120
P3 | 1993 | Маркер покинул позицию | Маркер #120
P4 | 1993 | Позиция маркирована | Маркер #120
T4 - X | 1993 | Переход завершил работу | Маркер #120
P1 | 1993 | Позиция маркирована | Маркер #115
Q1 | 1993 | Маркер покинул очередь | Маркер #115
P2 | 1993 | Маркер покинул позицию | Маркер #120
T2 - J | 1993 | Переход завершил работу | Маркер #115
T1 - Y | 1993 | Маркер иниц. срабатывание перехода | Маркер #125
T3 - F | 1993 | Маркер иниц. срабатывание перехода | Маркер #115
P4 | 1993 | Маркер уничтожен из конечной позиции | Маркер #120
G1 | 1994 | Маркер покинул генератор | Маркер #125
Q1 | 1994 | В очередь добавлен маркер | Маркер #125
T1 - Y | 1994 | Переход завершил работу | Маркер #125
Маркер #115 | 2002 | Session = -7,1861473931931
P1 | 2002 | Маркер покинул позицию | Маркер #115
P2 | 2002 | Позиция маркирована | Маркер #115
P3 | 2002 | Позиция маркирована | Маркер #115
T3 - F | 2002 | Переход завершил работу | Маркер #115
T2 - J | 2002 | Маркер иниц. срабатывание перехода | Маркер #121
T4 - X | 2002 | Маркер иниц. срабатывание перехода | Маркер #115
P3 | 2003 | Маркер покинул позицию | Маркер #115
P4 | 2003 | Позиция маркирована | Маркер #115
T4 - X | 2003 | Переход завершил работу | Маркер #115
P1 | 2003 | Позиция маркирована | Маркер #121
Q1 | 2003 | Маркер покинул очередь | Маркер #121
P2 | 2003 | Маркер покинул позицию | Маркер #115
T2 - J | 2003 | Переход завершил работу | Маркер #121
T3 - F | 2003 | Маркер иниц. срабатывание перехода | Маркер #121
P4 | 2003 | Маркер уничтожен из конечной позиции | Маркер #115
G1 | 2007 | Сгенерирован маркер | Маркер #126
Маркер #126 | 2007 | Session = 8,21518548065796
T1 - Y | 2007 | Маркер иниц. срабатывание перехода | Маркер #126
G1 | 2008 | Маркер покинул генератор | Маркер #126
Q1 | 2008 | В очередь добавлен маркер | Маркер #126
T1 - Y | 2008 | Переход завершил работу | Маркер #126
Маркер #121 | 2012 | Session = 0,595625665970147
P1 | 2012 | Маркер покинул позицию | Маркер #121
P2 | 2012 | Позиция маркирована | Маркер #121
P3 | 2012 | Позиция маркирована | Маркер #121
T3 - F | 2012 | Переход завершил работу | Маркер #121
T2 - J | 2012 | Маркер иниц. срабатывание перехода | Маркер #116
T4 - X | 2012 | Маркер иниц. срабатывание перехода | Маркер #121
P3 | 2013 | Маркер покинул позицию | Маркер #121
P5 | 2013 | Позиция маркирована | Маркер #121
T4 - X | 2013 | Переход завершил работу | Маркер #121
P1 | 2013 | Позиция маркирована | Маркер #116
Q1 | 2013 | Маркер покинул очередь | Маркер #116
P2 | 2013 | Маркер покинул позицию | Маркер #121
T2 - J | 2013 | Переход завершил работу | Маркер #116
T1 - Y | 2013 | Маркер иниц. срабатывание перехода | Маркер #121
T3 - F | 2013 | Маркер иниц. срабатывание перехода | Маркер #116
P5 | 2014 | Маркер покинул позицию | Маркер #121
Q1 | 2014 | В очередь добавлен маркер | Маркер #121
T1 - Y | 2014 | Переход завершил работу | Маркер #121
G1 | 2017 | Сгенерирован маркер | Маркер #127
Маркер #127 | 2017 | Session = 12,4357087886892
Маркер #116 | 2022 | Session = -5,36953230807558
P1 | 2022 | Маркер покинул позицию | Маркер #116
P2 | 2022 | Позиция маркирована | Маркер #116
P3 | 2022 | Позиция маркирована | Маркер #116
T3 - F | 2022 | Переход завершил работу | Маркер #116
T2 - J | 2022 | Маркер иниц. срабатывание перехода | Маркер #122
T4 - X | 2022 | Маркер иниц. срабатывание перехода | Маркер #116
P3 | 2023 | Маркер покинул позицию | Маркер #116
P4 | 2023 | Позиция маркирована | Маркер #116
T4 - X | 2023 | Переход завершил работу | Маркер #116
P1 | 2023 | Позиция маркирована | Маркер #122
Q1 | 2023 | Маркер покинул очередь | Маркер #122
P2 | 2023 | Маркер покинул позицию | Маркер #116
T2 - J | 2023 | Переход завершил работу | Маркер #122
T1 - Y | 2023 | Маркер иниц. срабатывание перехода | Маркер #127
T3 - F | 2023 | Маркер иниц. срабатывание перехода | Маркер #122
P4 | 2023 | Маркер уничтожен из конечной позиции | Маркер #116
G1 | 2024 | Маркер покинул генератор | Маркер #127
Q1 | 2024 | В очередь добавлен маркер | Маркер #127
T1 - Y | 2024 | Переход завершил работу | Маркер #127
Маркер #122 | 2032 | Session = 5,76190755143762
P1 | 2032 | Маркер покинул позицию | Маркер #122
P2 | 2032 | Позиция маркирована | Маркер #122
P3 | 2032 | Позиция маркирована | Маркер #122
T3 - F | 2032 | Переход завершил работу | Маркер #122
T2 - J | 2032 | Маркер иниц. срабатывание перехода | Маркер #117
T4 - X | 2032 | Маркер иниц. срабатывание перехода | Маркер #122
P3 | 2033 | Маркер покинул позицию | Маркер #122
P5 | 2033 | Позиция маркирована | Маркер #122
T4 - X | 2033 | Переход завершил работу | Маркер #122
P1 | 2033 | Позиция маркирована | Маркер #117
Q1 | 2033 | Маркер покинул очередь | Маркер #117
P2 | 2033 | Маркер покинул позицию | Маркер #122
T2 - J | 2033 | Переход завершил работу | Маркер #117
T1 - Y | 2033 | Маркер иниц. срабатывание перехода | Маркер #122
T3 - F | 2033 | Маркер иниц. срабатывание перехода | Маркер #117
G1 | 2034 | Сгенерирован маркер | Маркер #128
Маркер #128 | 2034 | Session = 12,3119945381768
P5 | 2034 | Маркер покинул позицию | Маркер #122
Q1 | 2034 | В очередь добавлен маркер | Маркер #122
T1 - Y | 2034 | Переход завершил работу | Маркер #122
Маркер #117 | 2042 | Session = -5,04120503272861
P1 | 2042 | Маркер покинул позицию | Маркер #117
P2 | 2042 | Позиция маркирована | Маркер #117
P3 | 2042 | Позиция маркирована | Маркер #117
T3 - F | 2042 | Переход завершил работу | Маркер #117
T2 - J | 2042 | Маркер иниц. срабатывание перехода | Маркер #123
T4 - X | 2042 | Маркер иниц. срабатывание перехода | Маркер #117
P3 | 2043 | Маркер покинул позицию | Маркер #117
P4 | 2043 | Позиция маркирована | Маркер #117
T4 - X | 2043 | Переход завершил работу | Маркер #117
P1 | 2043 | Позиция маркирована | Маркер #123
Q1 | 2043 | Маркер покинул очередь | Маркер #123
P2 | 2043 | Маркер покинул позицию | Маркер #117
T2 - J | 2043 | Переход завершил работу | Маркер #123
T1 - Y | 2043 | Маркер иниц. срабатывание перехода | Маркер #128
T3 - F | 2043 | Маркер иниц. срабатывание перехода | Маркер #123
P4 | 2043 | Маркер уничтожен из конечной позиции | Маркер #117
G1 | 2044 | Маркер покинул генератор | Маркер #128
Q1 | 2044 | В очередь добавлен маркер | Маркер #128
T1 - Y | 2044 | Переход завершил работу | Маркер #128
G1 | 2051 | Сгенерирован маркер | Маркер #129
Маркер #129 | 2051 | Session = 11,8734332430176
Маркер #123 | 2052 | Session = -1,83825477818027
P1 | 2052 | Маркер покинул позицию | Маркер #123
P2 | 2052 | Позиция маркирована | Маркер #123
P3 | 2052 | Позиция маркирована | Маркер #123
T3 - F | 2052 | Переход завершил работу | Маркер #123
T2 - J | 2052 | Маркер иниц. срабатывание перехода | Маркер #124
T4 - X | 2052 | Маркер иниц. срабатывание перехода | Маркер #123
P3 | 2053 | Маркер покинул позицию | Маркер #123
P4 | 2053 | Позиция маркирована | Маркер #123
T4 - X | 2053 | Переход завершил работу | Маркер #123
P1 | 2053 | Позиция маркирована | Маркер #124
Q1 | 2053 | Маркер покинул очередь | Маркер #124
P2 | 2053 | Маркер покинул позицию | Маркер #123
T2 - J | 2053 | Переход завершил работу | Маркер #124
T1 - Y | 2053 | Маркер иниц. срабатывание перехода | Маркер #129
T3 - F | 2053 | Маркер иниц. срабатывание перехода | Маркер #124
P4 | 2053 | Маркер уничтожен из конечной позиции | Маркер #123
G1 | 2054 | Маркер покинул генератор | Маркер #129
Q1 | 2054 | В очередь добавлен маркер | Маркер #129
T1 - Y | 2054 | Переход завершил работу | Маркер #129
Маркер #124 | 2062 | Session = 5,21782632591203
P1 | 2062 | Маркер покинул позицию | Маркер #124
P2 | 2062 | Позиция маркирована | Маркер #124
P3 | 2062 | Позиция маркирована | Маркер #124
T3 - F | 2062 | Переход завершил работу | Маркер #124
T2 - J | 2062 | Маркер иниц. срабатывание перехода | Маркер #119
T4 - X | 2062 | Маркер иниц. срабатывание перехода | Маркер #124
P3 | 2063 | Маркер покинул позицию | Маркер #124
P5 | 2063 | Позиция маркирована | Маркер #124
T4 - X | 2063 | Переход завершил работу | Маркер #124
P1 | 2063 | Позиция маркирована | Маркер #119
Q1 | 2063 | Маркер покинул очередь | Маркер #119
P2 | 2063 | Маркер покинул позицию | Маркер #124
T2 - J | 2063 | Переход завершил работу | Маркер #119
T1 - Y | 2063 | Маркер иниц. срабатывание перехода | Маркер #124
T3 - F | 2063 | Маркер иниц. срабатывание перехода | Маркер #119
P5 | 2064 | Маркер покинул позицию | Маркер #124
Q1 | 2064 | В очередь добавлен маркер | Маркер #124
T1 - Y | 2064 | Переход завершил работу | Маркер #124
G1 | 2069 | Сгенерирован маркер | Маркер #130
Маркер #130 | 2069 | Session = 6,6222438053228
Маркер #119 | 2072 | Session = -8,4446934396401
P1 | 2072 | Маркер покинул позицию | Маркер #119
P2 | 2072 | Позиция маркирована | Маркер #119
P3 | 2072 | Позиция маркирована | Маркер #119
T3 - F | 2072 | Переход завершил работу | Маркер #119
T2 - J | 2072 | Маркер иниц. срабатывание перехода | Маркер #125
T4 - X | 2072 | Маркер иниц. срабатывание перехода | Маркер #119
P3 | 2073 | Маркер покинул позицию | Маркер #119
P4 | 2073 | Позиция маркирована | Маркер #119
